,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OS,Device Management,3,Usage,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OS,Device Management,3,Usage,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OS,Device Management,3,Familiarity,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OS,Device Management,3,Usage,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OS,File Systems,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OS,File Systems,3,Familiarity,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OS,File Systems,3,Usage,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OS,File Systems,3,Familiarity,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OS,File Systems,3,Familiarity,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OS,Real Time and Embedded Systems,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OS,Real Time and Embedded Systems,3,Familiarity,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OS,Real Time and Embedded Systems,3,Familiarity,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OS,Real Time and Embedded Systems,3,Familiarity,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OS,Fault Tolerance,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OS,Fault Tolerance,3,Familiarity,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OS,Fault Tolerance,3,Familiarity,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OS,Fault Tolerance,3,Familiarity,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OS,System Performance Evaluation,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OS,System Performance Evaluation,3,Familiarity,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OS,System Performance Evaluation,3,Familiarity,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PBD,Introduction,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PBD,Introduction,3,Familiarity,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PBD,Introduction,3,Familiarity,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PBD,Introduction,3,Usage,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PBD,Introduction,3,Familiarity,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PBD,Web Platforms,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PBD,Web Platforms,3,Usage,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PBD,Web Platforms,3,Familiarity,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PBD,Web Platforms,3,Assessment,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PBD,Web Platforms,3,Familiarity,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PBD,Web Platforms,3,Familiarity,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PBD,Web Platforms,3,Assessment,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PBD,Mobile Platforms,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PBD,Mobile Platforms,3,Usage,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PBD,Mobile Platforms,3,Familiarity,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PBD,Mobile Platforms,3,Familiarity,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PBD,Mobile Platforms,3,Assessment,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PBD,Industrial Platforms,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PBD,Industrial Platforms,3,Usage,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PBD,Industrial Platforms,3,Assessment,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PBD,Industrial Platforms,3,Familiarity,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PBD,Game Platforms,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PBD,Game Platforms,3,Usage,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PBD,Game Platforms,3,Familiarity,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PBD,Game Platforms,3,Assessment,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PD,Parallelism Fundamentals,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PD,Parallelism Fundamentals,1,Familiarity,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PD,Parallelism Fundamentals,1,Familiarity,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PD,Parallelism Fundamentals,1,Familiarity,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PD,Parallel Decomposition,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PD,Parallel Decomposition,1,Usage,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PD,Parallel Decomposition,2,Familiarity,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PD,Parallel Decomposition,2,Usage,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PD,Parallel Decomposition,2,Usage,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PD,Parallel Decomposition,2,Usage,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PD,Parallel Decomposition,2,Usage,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PD,Communication and Coordination,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PD,Communication and Coordination,1,Usage,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PD,Communication and Coordination,2,Familiarity,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PD,Communication and Coordination,2,Usage,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PD,Communication and Coordination,2,Familiarity,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PD,Communication and Coordination,2,Usage,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PD,Communication and Coordination,2,Usage,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PD,Communication and Coordination,2,Familiarity,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PD,Communication and Coordination,2,Usage,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PD,Communication and Coordination,2,Familiarity,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PD,Communication and Coordination,2,Familiarity,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PD,Communication and Coordination,2,Familiarity,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PD,Communication and Coordination,3,Usage,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PD,"Parallel Algorithms, Analysis, and Programming",0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PD,"Parallel Algorithms, Analysis, and Programming",2,Familiarity,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PD,"Parallel Algorithms, Analysis, and Programming",2,Usage,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PD,"Parallel Algorithms, Analysis, and Programming",2,Familiarity,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PD,"Parallel Algorithms, Analysis, and Programming",2,Usage,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PD,"Parallel Algorithms, Analysis, and Programming",2,Familiarity,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PD,"Parallel Algorithms, Analysis, and Programming",2,Usage,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PD,"Parallel Algorithms, Analysis, and Programming",2,Usage,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PD,"Parallel Algorithms, Analysis, and Programming",3,Familiarity,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PD,"Parallel Algorithms, Analysis, and Programming",3,Familiarity,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PD,"Parallel Algorithms, Analysis, and Programming",3,Usage,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PD,"Parallel Algorithms, Analysis, and Programming",3,Familiarity,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PD,Parallel Architecture,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PD,Parallel Architecture,1,Familiarity,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PD,Parallel Architecture,2,Familiarity,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PD,Parallel Architecture,2,Familiarity,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PD,Parallel Architecture,3,Familiarity,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PD,Parallel Architecture,3,Familiarity,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PD,Parallel Architecture,3,Familiarity,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PD,Parallel Architecture,3,Familiarity,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PD,Parallel Architecture,3,Familiarity,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PD,Parallel Performance,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PD,Parallel Performance,3,Usage,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PD,Parallel Performance,3,Usage,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PD,Parallel Performance,3,Familiarity,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PD,Parallel Performance,3,Usage,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PD,Parallel Performance,3,Familiarity,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PD,Parallel Performance,3,Familiarity,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PD,Parallel Performance,3,Familiarity,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PD,Distributed Systems,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PD,Distributed Systems,3,Familiarity,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PD,Distributed Systems,3,Familiarity,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PD,Distributed Systems,3,Usage,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PD,Distributed Systems,3,Usage,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PD,Distributed Systems,3,Familiarity,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PD,Distributed Systems,3,Usage,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PD,Distributed Systems,3,Familiarity,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PD,Distributed Systems,3,Familiarity,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PD,Distributed Systems,3,Usage,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PD,Cloud Computing,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PD,Cloud Computing,3,Familiarity,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PD,Cloud Computing,3,Familiarity,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PD,Cloud Computing,3,Familiarity,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PD,Cloud Computing,3,Usage,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PD,Cloud Computing,3,Usage,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PD,Formal Models and Semantics,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PD,Formal Models and Semantics,3,Usage,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PD,Formal Models and Semantics,3,Familiarity,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PD,Formal Models and Semantics,3,Usage,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PD,Formal Models and Semantics,3,Usage,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PD,Formal Models and Semantics,3,Usage,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PD,Formal Models and Semantics,3,Usage,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PL,Object-Oriented Programming,4,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PL,Object-Oriented Programming,1,Usage,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PL,Object-Oriented Programming,1,Usage,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PL,Object-Oriented Programming,1,Usage,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PL,Object-Oriented Programming,2,Assessment,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PL,Object-Oriented Programming,2,Familiarity,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PL,Object-Oriented Programming,2,Usage,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PL,Object-Oriented Programming,2,Usage,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PL,Functional Programming,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PL,Functional Programming,1,Usage,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PL,Functional Programming,1,Usage,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PL,Functional Programming,1,Assessment,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PL,Functional Programming,2,Usage,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PL,Functional Programming,2,Usage,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PL,Functional Programming,2,Usage,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PL,Event-Driven and Reactive Programming,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PL,Event-Driven and Reactive Programming,2,Usage,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PL,Event-Driven and Reactive Programming,2,Familiarity,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PL,Event-Driven and Reactive Programming,2,Familiarity,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PL,Basic Type Systems,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PL,Basic Type Systems,1,Familiarity,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PL,Basic Type Systems,1,Familiarity,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PL,Basic Type Systems,1,Familiarity,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PL,Basic Type Systems,1,Usage,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PL,Basic Type Systems,1,Familiarity,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PL,Basic Type Systems,1,Usage,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PL,Basic Type Systems,2,Familiarity,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PL,Basic Type Systems,2,Usage,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PL,Basic Type Systems,2,Familiarity,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PL,Basic Type Systems,2,Usage,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PL,Basic Type Systems,2,Familiarity,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PL,Basic Type Systems,2,Familiarity,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PL,Program Representation,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PL,Program Representation,2,Familiarity,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PL,Program Representation,2,Usage,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PL,Program Representation,2,Familiarity,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PL,Program Representation,2,Usage,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PL,Language Translation and Execution,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PL,Language Translation and Execution,2,Familiarity,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PL,Language Translation and Execution,2,Familiarity,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PL,Language Translation and Execution,2,Familiarity,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PL,Language Translation and Execution,2,Familiarity,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PL,Language Translation and Execution,2,Usage,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PL,Language Translation and Execution,2,Familiarity,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PL,Syntax Analysis,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PL,Syntax Analysis,3,Usage,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PL,Syntax Analysis,3,Usage,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PL,Syntax Analysis,3,Familiarity,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PL,Compiler Semantic Analysis,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PL,Compiler Semantic Analysis,3,Usage,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PL,Compiler Semantic Analysis,3,Usage,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PL,Code Generation,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PL,Code Generation,3,Familiarity,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PL,Code Generation,3,Usage,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PL,Code Generation,3,Familiarity,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PL,Code Generation,3,Familiarity,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PL,Code Generation,3,Familiarity,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PL,Runtime Systems,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PL,Runtime Systems,3,Familiarity,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PL,Runtime Systems,3,Familiarity,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PL,Runtime Systems,3,Familiarity,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PL,Runtime Systems,3,Familiarity,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PL,Runtime Systems,3,Familiarity,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PL,Static Analysis,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PL,Static Analysis,3,Usage,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PL,Static Analysis,3,Familiarity,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PL,Static Analysis,3,Usage,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PL,Static Analysis,3,Familiarity,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PL,Static Analysis,3,Familiarity,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PL,Static Analysis,3,Usage,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PL,Advanced Programming Constructs,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PL,Advanced Programming Constructs,3,Usage,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PL,Advanced Programming Constructs,3,Familiarity,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PL,Advanced Programming Constructs,3,Familiarity,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PL,Concurrency and Parallelism,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PL,Concurrency and Parallelism,3,Usage,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PL,Concurrency and Parallelism,3,Usage,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PL,Concurrency and Parallelism,3,Familiarity,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PL,Type Systems,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PL,Type Systems,3,Usage,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PL,Type Systems,3,Familiarity,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PL,Type Systems,3,Familiarity,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PL,Type Systems,3,Usage,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PL,Type Systems,3,Usage,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PL,Type Systems,3,Familiarity,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PL,Formal Semantics,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PL,Formal Semantics,3,Usage,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PL,Formal Semantics,3,Usage,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PL,Formal Semantics,3,Familiarity,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PL,Formal Semantics,3,Usage,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PL,Formal Semantics,3,Usage,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PL,Formal Semantics,3,Usage,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PL,Formal Semantics,3,Usage,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PL,Language Pragmatics,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PL,Language Pragmatics,3,Familiarity,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PL,Language Pragmatics,3,Usage,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PL,Language Pragmatics,3,Usage,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PL,Language Pragmatics,3,Familiarity,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PL,Language Pragmatics,3,Familiarity,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PL,Logic Programming,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PL,Logic Programming,3,Usage,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PL,Logic Programming,3,Usage,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SDF,Algorithms and Design,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SDF,Algorithms and Design,1,Familiarity,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SDF,Algorithms and Design,1,Familiarity,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SDF,Algorithms and Design,1,Usage,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SDF,Algorithms and Design,1,Usage,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SDF,Algorithms and Design,1,Usage,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SDF,Algorithms and Design,1,Assessment,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SDF,Algorithms and Design,1,Usage,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SDF,Algorithms and Design,1,Usage,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SDF,Algorithms and Design,1,Usage,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SDF,Algorithms and Design,1,Usage,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SDF,Algorithms and Design,1,Assessment,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SDF,Fundamental Programming Concepts,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SDF,Fundamental Programming Concepts,1,Assessment,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SDF,Fundamental Programming Concepts,1,Familiarity,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SDF,Fundamental Programming Concepts,1,Usage,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
